Graph String Name,Masrik Form of Adjacency Matrix
FCv^w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 1 0]
[1 1 1 0 1 0 0]
[1 1 1 1 0 0 0]
[1 1 1 0 0 0 0]
[1 0 0 0 0 0 0]"
FCu~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 1 0 0]
[1 1 1 1 0 0 0]
[1 1 0 0 0 0 0]
[1 0 1 0 0 0 0]"
FCv~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 0]
[1 1 1 0 1 0 0]
[1 1 1 1 0 0 0]
[1 1 1 0 0 0 0]
[1 1 0 0 0 0 0]"
FC~vo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 0 1]
[1 1 0 0 0 0 1]
[0 0 1 1 1 1 0]"
FC~vW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 1]
[1 1 0 0 0 0 1]
[1 0 1 0 0 0 1]
[0 1 1 1 1 1 0]"
FC~uw,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 0 1]
[1 0 0 0 0 0 1]
[0 1 1 1 1 1 0]"
FC~vw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 0 1]
[1 1 0 0 0 0 1]
[1 0 1 1 1 1 0]"
FC~~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 1]
[1 1 1 0 1 0 0]
[1 1 1 1 0 0 0]
[1 1 1 0 0 0 0]
[1 1 1 0 0 0 0]"
FErvo,"[0 1 1 1 1 1 0]
[1 0 1 1 0 0 1]
[1 1 0 0 1 0 1]
[1 1 0 0 1 0 1]
[1 0 1 1 0 0 0]
[1 0 0 0 0 0 1]
[0 1 1 1 0 1 0]"
FErvg,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 0 0 1]
[1 1 1 0 1 0 0]
[1 1 0 1 0 0 1]
[1 1 0 0 0 0 0]
[0 0 1 0 1 0 0]"
FErvW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 0]
[1 0 1 1 0 0 0]
[0 1 1 1 0 0 0]"
FEruw,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 0 1]
[1 1 1 0 1 0 0]
[1 1 0 1 0 0 1]
[1 0 0 0 0 0 0]
[0 1 1 0 1 0 0]"
FErtw,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 1 0]
[1 1 1 0 0 0 1]
[1 1 0 0 0 0 0]
[1 0 1 0 0 0 1]
[0 1 0 1 0 1 0]"
FErvw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 0]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 0 0]
[1 0 0 1 1 0 0]"
FEr^o,"[0 1 1 1 1 1 0]
[1 0 1 1 0 0 1]
[1 1 0 0 1 0 1]
[1 1 0 0 1 0 1]
[1 0 1 1 0 0 1]
[1 0 0 0 0 0 0]
[0 1 1 1 1 0 0]"
FEr^w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 0]
[1 1 1 0 0 1 0]
[1 1 1 0 0 1 0]
[1 1 0 1 1 0 0]
[1 0 0 0 0 0 0]"
FEr~o,"[0 1 1 1 1 1 0]
[1 0 1 1 0 0 1]
[1 1 0 0 1 0 1]
[1 1 0 0 1 0 1]
[1 0 1 1 0 0 1]
[1 0 0 0 0 0 1]
[0 1 1 1 1 1 0]"
FEr~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 0 0]
[1 1 1 0 0 1 0]
[1 1 1 0 0 1 0]
[1 1 0 1 1 0 0]
[1 1 0 0 0 0 0]"
FEhf?,"[0 1 1 1 0 0 0]
[1 0 0 0 1 1 0]
[1 0 0 0 1 0 1]
[1 0 0 0 0 1 1]
[0 1 1 0 0 0 0]
[0 1 0 1 0 0 0]
[0 0 1 1 0 0 0]"
FEhe_,"[0 1 1 0 0 0 0]
[1 0 0 1 0 0 0]
[1 0 0 0 1 1 0]
[0 1 0 0 0 0 1]
[0 0 1 0 0 1 1]
[0 0 1 0 1 0 1]
[0 0 0 1 1 1 0]"
FEhd_,"[0 1 1 0 0 0 0]
[1 0 0 1 1 0 0]
[1 0 0 0 0 1 0]
[0 1 0 0 0 1 1]
[0 1 0 0 0 0 1]
[0 0 1 1 0 0 1]
[0 0 0 1 1 1 0]"
FEhf_,"[0 1 1 1 1 0 0]
[1 0 1 1 0 0 0]
[1 1 0 0 0 1 0]
[1 1 0 0 0 0 1]
[1 0 0 0 0 1 1]
[0 0 1 0 1 0 0]
[0 0 0 1 1 0 0]"
FEheo,"[0 1 1 0 0 0 0]
[1 0 0 1 0 0 0]
[1 0 0 0 1 1 0]
[0 1 0 0 1 0 1]
[0 0 1 1 0 1 1]
[0 0 1 0 1 0 1]
[0 0 0 1 1 1 0]"
FEhbo,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 0]
[1 1 0 0 0 0 1]
[1 0 0 0 1 1 0]
[1 0 0 1 0 0 1]
[0 1 0 1 0 0 0]
[0 0 1 0 1 0 0]"
FEhfo,"[0 1 1 1 1 1 0]
[1 0 1 1 0 0 0]
[1 1 0 0 1 0 0]
[1 1 0 0 0 0 1]
[1 0 1 0 0 1 0]
[1 0 0 0 1 0 1]
[0 0 0 1 0 1 0]"
FEhfw,"[0 1 1 1 1 1 1]
[1 0 1 1 0 0 0]
[1 1 0 0 1 0 0]
[1 1 0 0 0 1 0]
[1 0 1 0 0 0 1]
[1 0 0 1 0 0 1]
[1 0 0 0 1 1 0]"
FEjf_,"[0 1 1 1 1 0 0]
[1 0 1 1 0 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 0]
[1 0 0 0 0 1 1]
[0 0 1 1 1 0 0]
[0 0 1 0 1 0 0]"
FEjeo,"[0 1 1 1 0 0 0]
[1 0 0 0 1 1 1]
[1 0 0 0 1 0 0]
[1 0 0 0 0 1 1]
[0 1 1 0 0 1 0]
[0 1 0 1 1 0 1]
[0 1 0 1 0 1 0]"
FEjbo,"[0 1 1 1 0 0 0]
[1 0 0 0 1 1 0]
[1 0 0 0 1 0 1]
[1 0 0 0 0 1 1]
[0 1 1 0 0 0 1]
[0 1 0 1 0 0 1]
[0 0 1 1 1 1 0]"
FEjfG,"[0 1 1 1 1 0 0]
[1 0 1 1 1 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 0]
[1 1 0 0 0 0 1]
[0 0 1 1 0 0 0]
[0 0 1 0 1 0 0]"
FEjeg,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 0]
[1 0 0 0 0 0 1]
[0 1 1 1 0 0 0]
[0 0 1 0 1 0 0]"
FEjdg,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 1]
[1 0 0 0 0 1 0]
[0 1 1 0 1 0 0]
[0 0 1 1 0 0 0]"
FEjfo,"[0 1 1 1 1 1 0]
[1 0 1 1 0 0 0]
[1 1 0 0 1 0 1]
[1 1 0 0 0 0 1]
[1 0 1 0 0 1 0]
[1 0 0 0 1 0 1]
[0 0 1 1 0 1 0]"
FEjfg,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 1]
[1 1 0 0 0 1 0]
[1 0 1 0 1 0 0]
[0 0 1 1 0 0 0]"
FEjfw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 0]
[1 1 0 0 0 0 1]
[1 0 1 1 0 0 0]
[1 0 1 0 1 0 0]"
FEiro,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 1]
[1 1 0 0 0 0 0]
[1 0 0 0 1 1 0]
[1 0 0 1 0 0 1]
[0 1 0 1 0 0 1]
[0 1 0 0 1 1 0]"
FEitW,"[0 1 1 1 0 0 0]
[1 0 1 0 1 1 0]
[1 1 0 0 1 0 1]
[1 0 0 0 0 0 0]
[0 1 1 0 0 1 1]
[0 1 0 0 1 0 1]
[0 0 1 0 1 1 0]"
FEivo,"[0 1 1 1 1 1 0]
[1 0 1 1 0 0 1]
[1 1 0 0 1 0 1]
[1 1 0 0 0 0 0]
[1 0 1 0 0 1 0]
[1 0 0 0 1 0 1]
[0 1 1 0 0 1 0]"
FEivg,"[0 1 1 1 1 1 0]
[1 0 1 0 0 0 1]
[1 1 0 1 1 0 0]
[1 0 1 0 1 0 1]
[1 0 1 1 0 1 0]
[1 0 0 0 1 0 0]
[0 1 0 1 0 0 0]"
FEivW,"[0 1 1 1 1 1 0]
[1 0 1 1 0 0 1]
[1 1 0 0 1 0 1]
[1 1 0 0 1 0 0]
[1 0 1 1 0 0 0]
[1 0 0 0 0 0 1]
[0 1 1 0 0 1 0]"
FEitw,"[0 1 1 1 0 0 0]
[1 0 1 1 1 1 0]
[1 1 0 0 1 1 0]
[1 1 0 0 1 0 0]
[0 1 1 1 0 1 0]
[0 1 1 0 1 0 1]
[0 0 0 0 0 1 0]"
FEivw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 0 0]
[1 1 0 1 0 1 0]
[1 1 1 0 0 0 1]
[1 1 0 0 0 0 0]
[1 0 1 0 0 0 1]
[1 0 0 1 0 1 0]"
FEhv?,"[0 1 1 1 0 0 0]
[1 0 0 0 1 1 0]
[1 0 0 0 1 0 1]
[1 0 0 0 0 1 1]
[0 1 1 0 0 0 0]
[0 1 0 1 0 0 1]
[0 0 1 1 0 1 0]"
FEhuO,"[0 1 1 1 0 0 0]
[1 0 1 0 1 0 0]
[1 1 0 0 0 1 0]
[1 0 0 0 0 0 1]
[0 1 0 0 0 1 1]
[0 0 1 0 1 0 1]
[0 0 0 1 1 1 0]"
FEhvO,"[0 1 1 1 1 0 0]
[1 0 1 1 0 0 0]
[1 1 0 0 0 1 0]
[1 1 0 0 0 0 1]
[1 0 0 0 0 1 1]
[0 0 1 0 1 0 1]
[0 0 0 1 1 1 0]"
FEhuo,"[0 1 1 1 0 0 0]
[1 0 1 0 1 1 0]
[1 1 0 0 1 0 0]
[1 0 0 0 0 0 1]
[0 1 1 0 0 1 1]
[0 1 0 0 1 0 1]
[0 0 0 1 1 1 0]"
FEhto,"[0 1 1 1 0 0 0]
[1 0 1 0 1 1 0]
[1 1 0 0 0 0 0]
[1 0 0 0 1 0 1]
[0 1 0 1 0 1 1]
[0 1 0 0 1 0 1]
[0 0 0 1 1 1 0]"
FEhro,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 1]
[1 1 0 0 0 1 0]
[1 0 0 0 1 0 1]
[1 0 0 1 0 1 0]
[0 1 1 0 1 0 0]
[0 1 0 1 0 0 0]"
FEhtg,"[0 1 1 1 0 0 0]
[1 0 1 0 1 1 0]
[1 1 0 0 1 0 1]
[1 0 0 0 0 0 1]
[0 1 1 0 0 1 1]
[0 1 0 0 1 0 0]
[0 0 1 1 1 0 0]"
FEhvo,"[0 1 1 1 1 1 0]
[1 0 1 1 0 0 1]
[1 1 0 0 1 0 0]
[1 1 0 0 0 0 1]
[1 0 1 0 0 1 0]
[1 0 0 0 1 0 1]
[0 1 0 1 0 1 0]"
FEhvg,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 1 0 1 0]
[1 1 1 0 0 0 0]
[1 1 0 0 0 0 1]
[1 0 1 0 0 0 1]
[0 0 0 0 1 1 0]"
FEhuw,"[0 1 1 1 0 0 0]
[1 0 1 1 1 1 0]
[1 1 0 0 1 1 0]
[1 1 0 0 0 0 1]
[0 1 1 0 0 1 1]
[0 1 1 0 1 0 0]
[0 0 0 1 1 0 0]"
FEhtw,"[0 1 1 1 0 0 0]
[1 0 1 0 1 1 0]
[1 1 0 1 1 0 1]
[1 0 1 0 0 0 1]
[0 1 1 0 0 1 1]
[0 1 0 0 1 0 0]
[0 0 1 1 1 0 0]"
FEhvw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 0 0]
[1 1 0 1 0 1 0]
[1 1 1 0 0 0 0]
[1 1 0 0 0 0 1]
[1 0 1 0 0 0 1]
[1 0 0 0 1 1 0]"
FEjvo,"[0 1 1 1 1 1 0]
[1 0 1 1 0 0 1]
[1 1 0 0 1 0 1]
[1 1 0 0 0 0 1]
[1 0 1 0 0 1 0]
[1 0 0 0 1 0 1]
[0 1 1 1 0 1 0]"
FEjvg,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 0]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 0]
[1 1 0 0 0 0 1]
[0 0 0 1 0 1 0]"
FEjvW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 1]
[1 1 0 0 0 1 0]
[1 0 1 0 1 0 0]
[0 1 1 1 0 0 0]"
FEjuw,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 0 1]
[1 1 1 0 1 0 0]
[1 1 0 1 0 0 0]
[1 0 0 0 0 0 1]
[0 1 1 0 0 1 0]"
FEjtw,"[0 1 1 1 1 1 0]
[1 0 1 0 0 0 1]
[1 1 0 1 1 0 1]
[1 0 1 0 1 0 1]
[1 0 1 1 0 1 0]
[1 0 0 0 1 0 0]
[0 1 1 1 0 0 0]"
FEjrw,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 1 0]
[1 1 1 0 0 0 0]
[1 1 0 0 0 0 1]
[1 0 1 0 0 0 1]
[0 1 0 0 1 1 0]"
FEjvw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 0]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 0]
[1 1 0 0 0 0 1]
[1 0 0 1 0 1 0]"
FEj^o,"[0 1 1 1 1 1 0]
[1 0 1 1 0 0 1]
[1 1 0 0 1 0 1]
[1 1 0 0 0 0 1]
[1 0 1 0 0 1 1]
[1 0 0 0 1 0 0]
[0 1 1 1 1 0 0]"
FEj]w,"[0 1 1 1 1 1 0]
[1 0 1 1 0 0 1]
[1 1 0 1 1 1 0]
[1 1 1 0 1 0 0]
[1 0 1 1 0 1 0]
[1 0 1 0 1 0 0]
[0 1 0 0 0 0 0]"
FEj\w,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 0 1]
[1 1 1 0 1 0 0]
[1 1 0 1 0 1 0]
[1 0 0 0 1 0 0]
[0 1 1 0 0 0 0]"
FEj^w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 0 0 1]
[1 1 1 0 1 0 0]
[1 1 0 1 0 1 0]
[1 1 0 0 1 0 0]
[1 0 1 0 0 0 0]"
FEh}o,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 1]
[1 1 0 0 0 1 0]
[1 0 0 0 1 1 1]
[1 0 0 1 0 0 0]
[0 1 1 1 0 0 1]
[0 1 0 1 0 1 0]"
FEhzo,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 1]
[1 1 0 0 0 1 0]
[1 0 0 0 1 1 1]
[1 0 0 1 0 1 0]
[0 1 1 1 1 0 0]
[0 1 0 1 0 0 0]"
FEh~o,"[0 1 1 1 1 1 0]
[1 0 1 1 0 0 1]
[1 1 0 0 1 0 0]
[1 1 0 0 0 0 1]
[1 0 1 0 0 1 1]
[1 0 0 0 1 0 1]
[0 1 0 1 1 1 0]"
FEh}w,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 0 0 1 1]
[1 1 0 0 1 0 1]
[1 1 0 1 0 0 0]
[1 0 1 0 0 0 0]
[0 1 1 1 0 0 0]"
FEhzw,"[0 1 1 1 1 1 0]
[1 0 1 1 0 0 1]
[1 1 0 1 1 1 0]
[1 1 1 0 0 0 0]
[1 0 1 0 0 1 1]
[1 0 1 0 1 0 0]
[0 1 0 0 1 0 0]"
FEh~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 0 0 1]
[1 1 1 0 0 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 1 0 0]
[1 0 1 0 1 0 0]"
FEj~o,"[0 1 1 1 1 1 0]
[1 0 1 1 0 0 1]
[1 1 0 0 1 0 1]
[1 1 0 0 0 0 1]
[1 0 1 0 0 1 1]
[1 0 0 0 1 0 1]
[0 1 1 1 1 1 0]"
FEj~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 0 0]
[1 1 1 0 0 1 0]
[1 1 1 0 0 0 0]
[1 1 0 1 0 0 1]
[1 1 0 0 0 1 0]"
FEzf_,"[0 1 1 1 1 0 0]
[1 0 1 1 0 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 0 0 0 0 1 1]
[0 0 1 1 1 0 0]
[0 0 1 1 1 0 0]"
FEzfO,"[0 1 1 1 1 0 0]
[1 0 1 1 1 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 0]
[0 0 1 1 1 0 0]
[0 0 1 1 0 0 0]"
FEzeW,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 0 0 0 0 1 0]
[0 1 1 1 1 0 0]
[0 0 1 1 0 0 0]"
FEzfo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 1]
[1 0 1 1 0 0 0]
[0 0 1 1 1 0 0]"
FEzfW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 0]
[1 0 1 1 1 0 0]
[0 0 1 1 0 0 0]"
FEzfw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 0]
[1 0 1 1 1 0 0]
[1 0 1 1 0 0 0]"
FEzV_,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 0 0 0 0 0 1]
[0 1 1 1 0 0 0]
[0 0 1 1 1 0 0]"
FEzVO,"[0 1 1 1 1 0 0]
[1 0 1 1 1 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 0]
[0 0 1 1 0 0 1]
[0 0 1 1 0 1 0]"
FEzUo,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 0 1 1 0]
[1 1 0 0 1 1 0]
[1 0 1 1 0 0 0]
[0 1 1 1 0 0 1]
[0 0 0 0 0 1 0]"
FEzUg,"[0 1 1 1 0 0 0]
[1 0 0 0 1 1 1]
[1 0 0 0 1 1 1]
[1 0 0 0 0 0 0]
[0 1 1 0 0 1 1]
[0 1 1 0 1 0 1]
[0 1 1 0 1 1 0]"
FEzTg,"[0 1 1 1 0 0 0]
[1 0 0 0 1 1 1]
[1 0 0 0 1 1 0]
[1 0 0 0 0 0 1]
[0 1 1 0 0 1 1]
[0 1 1 0 1 0 1]
[0 1 0 1 1 1 0]"
FEzSw,"[0 1 1 1 1 0 0]
[1 0 1 0 1 1 0]
[1 1 0 0 1 1 0]
[1 0 0 0 1 1 0]
[1 1 1 1 0 0 0]
[0 1 1 1 0 0 1]
[0 0 0 0 0 1 0]"
FEzPw,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 1]
[1 1 0 0 0 0 0]
[1 0 0 0 0 1 1]
[1 0 0 0 0 1 1]
[0 1 0 1 1 0 1]
[0 1 0 1 1 1 0]"
FEzVo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 0]
[1 0 1 1 0 0 1]
[0 0 1 1 0 1 0]"
FEzVg,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 1 1 0 0]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 0 0 0 0 0 1]
[0 0 0 1 1 1 0]"
FEzUw,"[0 1 1 1 1 0 0]
[1 0 1 1 1 1 0]
[1 1 0 0 1 1 0]
[1 1 0 0 1 1 0]
[1 1 1 1 0 0 0]
[0 1 1 1 0 0 1]
[0 0 0 0 0 1 0]"
FEzTw,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 0]
[1 0 0 0 0 1 1]
[0 1 1 0 1 0 1]
[0 1 1 0 1 1 0]"
FEzVw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 0]
[1 0 1 1 0 0 1]
[1 0 1 1 0 1 0]"
FEzvO,"[0 1 1 1 1 0 0]
[1 0 1 1 0 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 0 0 0 0 1 1]
[0 0 1 1 1 0 1]
[0 0 1 1 1 1 0]"
FEzvo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 1]
[1 0 1 1 0 0 1]
[0 0 1 1 1 1 0]"
FEzvg,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 0]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 0 1]
[0 0 0 1 1 1 0]"
FEzvw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 0]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 0 1]
[1 0 0 1 1 1 0]"
FEzno,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 1]
[1 0 1 1 0 0 0]
[0 1 1 1 1 0 0]"
FEznW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 1 1 0]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 0]
[0 0 0 1 1 0 0]"
FEznw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 1 0]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 0]
[1 0 0 1 1 0 0]"
FEz~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 0]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 0]
[1 1 0 1 1 0 0]"
FEvvo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 1 0 0]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 0 0 0 0 0 1]
[0 1 0 1 1 1 0]"
FEvvg,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 0 0]
[0 0 1 1 1 0 0]"
FEvvW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 0]
[1 0 1 1 0 0 1]
[0 1 1 1 0 1 0]"
FEvvw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 0 0]
[1 0 1 1 1 0 0]"
FEv^o,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 1 0 1]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 0 0 0 0 0 0]
[0 1 1 1 1 0 0]"
FEv\w,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 1 1 0]
[1 1 1 0 1 1 0]
[1 1 1 1 0 0 0]
[1 0 1 1 0 0 0]
[0 1 0 0 0 0 0]"
FEv^w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 1 0]
[1 1 1 0 1 1 0]
[1 1 1 1 0 0 0]
[1 1 1 1 0 0 0]
[1 0 0 0 0 0 0]"
FEu~o,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 1 0 1]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 0]
[1 0 0 0 0 0 1]
[0 1 1 1 0 1 0]"
FEu~g,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 1 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 0 0]
[1 0 1 0 0 0 1]
[0 1 1 1 0 1 0]"
FEu|w,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 1 0 1]
[1 1 1 0 1 1 0]
[1 1 1 1 0 0 0]
[1 0 0 1 0 0 0]
[0 1 1 0 0 0 0]"
FEu~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 1 0 1]
[1 1 1 1 0 0 0]
[1 1 0 0 0 0 0]
[1 0 1 1 0 0 0]"
FEv~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 0]
[1 1 1 0 1 1 0]
[1 1 1 1 0 0 0]
[1 1 1 1 0 0 0]
[1 1 0 0 0 0 0]"
FEnf_,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 1]
[1 0 0 0 0 1 1]
[0 1 1 0 1 0 0]
[0 0 1 1 1 0 0]"
FEnbo,"[0 1 1 1 0 0 0]
[1 0 0 0 1 1 0]
[1 0 0 0 1 0 1]
[1 0 0 0 0 1 1]
[0 1 1 0 0 1 1]
[0 1 0 1 1 0 1]
[0 0 1 1 1 1 0]"
FEndg,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 1]
[1 0 0 0 0 1 0]
[0 1 1 0 1 0 1]
[0 0 1 1 0 1 0]"
FEnbg,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 0 0 0 1]
[1 1 0 0 0 1 0]
[1 0 0 0 0 1 1]
[0 1 0 1 1 0 1]
[0 0 1 0 1 1 0]"
FEncw,"[0 1 1 1 1 0 0]
[1 0 1 0 1 1 0]
[1 1 0 0 1 1 0]
[1 0 0 0 0 1 0]
[1 1 1 0 0 0 1]
[0 1 1 1 0 0 1]
[0 0 0 0 1 1 0]"
